shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
75500.0,1.3431244152599861e-05,1.3431255800758494e-05,1.3431258691704845e-05,1.3431244152599861e-05,,0.5638744570347575,0.22459705098887464,0.12832804949157192
76000.0,1.3468161755682628e-05,1.3468204175196333e-05,1.3476494008595142e-05,1.3468161755682628e-05,,0.5651144877390342,0.22330297583310119,0.1279525622963837
76500.0,1.350910397649649e-05,1.350912163928819e-05,1.3509126144195169e-05,1.350910397649649e-05,,0.5670554645804542,0.22212992063705564,0.12761296290322666
77000.0,1.3546636098050166e-05,1.3546646942069413e-05,1.3550795126172222e-05,1.3546636098050166e-05,,0.5684379552925477,0.22089688599989837,0.12725316749481008
77500.0,1.3586021786158025e-05,1.3586064876643937e-05,1.35862132484723e-05,1.3586021786158025e-05,,0.5701537810180274,0.21973165674413953,0.12691471133412663
78000.0,1.362383244508491e-05,1.3624455035554555e-05,1.3623971601765551e-05,1.362383244508491e-05,,0.5716212986994909,0.21854721338465294,0.12656830042684056
78500.0,1.366201923007863e-05,1.3662109613666175e-05,1.3662058935355557e-05,1.366201923007863e-05,,0.5731713222689833,0.21739774067256143,0.12622909491676923
79000.0,1.3699688014750424e-05,1.3699791256091317e-05,1.3699883484927193e-05,1.3699688014750424e-05,,0.574651856189802,0.21625434885341,0.12589390725265165
79500.0,1.373714872329753e-05,1.3737152434497805e-05,1.373733514025043e-05,1.373714872329753e-05,,0.5761153145586984,0.21512378017743028,0.1255610107866496
80000.0,1.3774365506399338e-05,1.3774410307686147e-05,1.3774556313530972e-05,1.3774365506399338e-05,,0.5775554040379124,0.21400963199072498,0.1252314998669575
80500.0,1.3811289184131962e-05,1.3811309731703397e-05,1.3811767907678302e-05,1.3811289184131962e-05,,0.5789635574311123,0.21290929246069837,0.12490336253862384
81000.0,1.3847845923324866e-05,1.384860319525169e-05,1.3848095166357315e-05,1.3847845923324866e-05,,0.5803270057077328,0.2118203605147027,0.12458155920516983
81500.0,1.3884824616999773e-05,1.388482243928523e-05,1.3884834079202637e-05,1.388482243928523e-05,,0.5817801764502017,0.2107571004052074,0.12426349647800934
82000.0,1.3915998049766402e-05,1.392696139735593e-05,1.391620925759241e-05,1.3915998049766402e-05,,0.5822620934761499,0.20958852549849188,0.12391553712951531
82500.0,1.3957381910694091e-05,1.395745505726446e-05,1.3957476291069409e-05,1.3957381910694091e-05,,0.5844992200867581,0.20865598561482282,0.12363611275711933
83000.0,1.3993413802189372e-05,1.399342126779651e-05,1.3993665242199463e-05,1.3993413802189372e-05,,0.585842561289378,0.20762939151833315,0.12332833857380389
83500.0,1.4023958952409968e-05,1.4035158950647886e-05,1.402422390648731e-05,1.4023958952409968e-05,,0.5862682626528307,0.20650256204291476,0.12298967511811051
84000.0,1.4064193616910007e-05,1.4064193663034366e-05,1.4066921795604776e-05,1.4064193616910007e-05,,0.5883609593989344,0.205597408439963,0.12271445946988103
84500.0,1.4098289474144448e-05,1.4102509765540547e-05,1.4098564029179344e-05,1.4098289474144448e-05,,0.5894245106417505,0.20458102159501326,0.12240867695447832
85000.0,1.4135471515445772e-05,1.4135489635384857e-05,1.4135718923663644e-05,1.4135471515445772e-05,,0.5910306315540492,0.2036425663983437,0.12212433719754397
85500.0,1.416888616272497e-05,1.416890571115818e-05,1.4175966251818983e-05,1.416888616272497e-05,,0.5920106373985353,0.20264542271153038,0.12181858301258289
86000.0,1.4205401000666866e-05,1.4205427310859594e-05,1.4205393752684396e-05,1.4205393752684396e-05,,0.5935356750530932,0.2017252631123664,0.12153930547605303
86500.0,1.4240077131865972e-05,1.4240160673395086e-05,1.424013463355213e-05,1.4240077131865972e-05,,0.5947627767323,0.20078514199447364,0.1212523117143856
87000.0,1.4274588335511378e-05,1.427460470590618e-05,1.427467337619337e-05,1.4274588335511378e-05,,0.5959777374487215,0.19985438220510426,0.12096810354582242
87500.0,1.4308347884673912e-05,1.4309607103857276e-05,1.430844308718863e-05,1.4308347884673912e-05,,0.5970801185959745,0.19892408198701245,0.12068329158585399
88000.0,1.4330298890979604e-05,1.4358672396649837e-05,1.4330611672697817e-05,1.4330298890979604e-05,,0.596186357159217,0.19778753683930636,0.12033449600746314
88500.0,1.4377046137665797e-05,1.437712466305387e-05,1.4377295544553335e-05,1.4377046137665797e-05,,0.5995326529108235,0.19713471452117143,0.12013281442031977
89000.0,1.4410859226841557e-05,1.4410921998523828e-05,1.4411208934397298e-05,1.4410859226841557e-05,,0.6006904229951987,0.19624954830031596,0.1198601966724276
89500.0,1.4444504263023264e-05,1.4444537164828539e-05,1.4444570706312545e-05,1.4444504263023264e-05,,0.6018346535955237,0.19537343033053983,0.11958811063468783
