shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
26500.0,9.884871562636217e-06,9.884927920971315e-06,9.884973269261383e-06,9.884871562636217e-06,0.44307268239496644,0.18567586558812435,0.5833877837526921,0.14771646191348375
27000.0,1.0040169872382014e-05,1.004015338503861e-05,1.0040209966709298e-05,1.004015338503861e-05,0.36850773485879307,0.1920940032270588,0.5777195109908384,0.1469864952454917
27500.0,1.0193376131839254e-05,1.0193369325025519e-05,1.019378869834677e-05,1.0193369325025519e-05,0.29382980075315746,0.1985557113214973,0.5719451307638799,0.14623985849425788
28000.0,1.0344905716584976e-05,1.0344901379692623e-05,1.0345489985610324e-05,1.0344901379692623e-05,0.21837260007748682,0.20508602878207244,0.5661440552173667,0.14548667644071617
28500.0,1.0495033469073355e-05,1.0495019075697944e-05,1.0495015426981692e-05,1.0495015426981692e-05,0.14423967890115696,0.2116983463199763,0.5603675757204152,0.14473419180743965
29000.0,1.0642984840675263e-05,1.0642966430868035e-05,1.0643035163307671e-05,1.0642966430868035e-05,0.08303220366278463,0.2183305251368196,0.5544953711002525,0.14396460081400092
29500.0,1.0789170020763103e-05,1.078915373429771e-05,1.0789194676026726e-05,1.078915373429771e-05,0.03595896870275006,0.22500617837338577,0.5486043441808038,0.14318948894060424
30000.0,1.0933448623432823e-05,1.0933429019055092e-05,1.0933509738838579e-05,1.0933429019055092e-05,0.007750391088709785,0.23170882830467474,0.5426770303966477,0.14240340231002913
30500.0,1.1075943815025008e-05,1.1075938681728051e-05,1.1076004539796673e-05,1.1075938681728051e-05,,0.23844088795413307,0.5367425340212041,0.14161476023037806
31000.0,1.121469625033576e-05,1.1214683729033495e-05,1.121841305612044e-05,1.1214683729033495e-05,,0.24503193917187646,0.5305169397669366,0.14077922863911124
31500.0,1.1353822011490813e-05,1.1348343003392667e-05,1.1348385518782966e-05,1.1348343003392667e-05,,0.2513426962447674,0.5238430954437432,0.1398816089651981
32000.0,1.1479214602744946e-05,1.147922064457304e-05,1.1505386777910812e-05,1.1479214602744946e-05,,0.25755894883481834,0.5170787454084792,0.13896325918245298
32500.0,1.1622875668815126e-05,1.1607259225165424e-05,1.1607331064374414e-05,1.1607259225165424e-05,,0.26366246878606947,0.5102282587870506,0.13803039195659675
33000.0,1.1731938222207299e-05,1.1761452641149803e-05,1.1732037932797937e-05,1.1731938222207299e-05,,0.2695946725106691,0.5032410454469943,0.1370701646424818
33500.0,1.185458422998353e-05,1.1893409531737896e-05,1.185459907480523e-05,1.185458422998353e-05,,0.2754644800318166,0.4962954711013014,0.13610915737738338
34000.0,1.197357940445129e-05,1.2023782083656485e-05,1.1973672968455004e-05,1.197357940445129e-05,,0.28111207238715463,0.4892074445727193,0.13512251926537752
34500.0,1.2135321857774992e-05,1.2088291528738214e-05,1.2088363409356139e-05,1.2088291528738214e-05,,0.2864620399362991,0.4819123827654982,0.13409907241836436
35000.0,1.2201352892521571e-05,1.2279916112357924e-05,1.2201435013405074e-05,1.2201352892521571e-05,,0.29175670181826013,0.4747415717679981,0.13308595062286446
35500.0,1.231156403559519e-05,1.2311544320456736e-05,1.2497656160123024e-05,1.2311544320456736e-05,,0.2968703352378948,0.4675565538459618,0.1320608442640058
36000.0,1.3823313341348847e-05,1.2418547720520769e-05,1.3823389725612149e-05,1.2418547720520769e-05,0.0022097614261249454,0.3017582807904023,0.46033059481500027,0.13102628843296119
36500.0,1.4015303013601285e-05,1.2521521703019599e-05,1.4015381249578984e-05,1.2521521703019599e-05,0.019280524342677574,0.30632957610540784,0.45298725640819887,0.12996163233237681
37000.0,1.420729436479763e-05,1.2621077596486284e-05,1.4207372773545816e-05,1.2621077596486284e-05,0.05924281778800111,0.3106329678687035,0.44560707501683927,0.12888591282580933
37500.0,1.4399294737760379e-05,1.2717152014448879e-05,1.4399364297512653e-05,1.2717152014448879e-05,0.12717474235948978,0.3146515654122152,0.4381955093858902,0.12779600324131588
